dep_id,site_name,dev_stat,fips_code,huc_code,quad_code,url,code_list,commodity_group,treaty_territory,treaty_status,legal_citation,tk_label,tk_label_note,care_collective_benefit,visibility_level,phase_ii_sensitivity,tribal_review_required,redistribution_allowed,ieee_2890_compliant,data_steward_phase1,data_steward_note,prov_source,prov_source_url,ai_generated,human_verified
10010781,Wood Tin Lode,past producer,f46103,h10120109,q44104NWF1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10010781,FLD LI BE MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10010784,Gilt Edge Mica Mine,past producer,f46103,h10120109,q44104NWF1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10010784,MIC BE,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10010790,Formoso,occurrence,f46033,h10120109,q44104NWE2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10010790,MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10010798,Spokane Mine,past producer,f46033,h10120109,q44104NWE2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10010798,AU AG PB ZN,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10010799,Star Lode,past producer,f46103,h10120109,q44104NWF1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10010799,LI BE MIC TLC TA FLD,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10011957,Edison Mine,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10011957,LI MIC FLD BE TA,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10011959,Bob Ingersoll Mine,past producer,f46033,h10120109,q44104NWE3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10011959,LI BE MIC SN TA FLD,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10011978,Cuyahoga Mine,past producer,f46033,h10120109,q44104NWE2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10011978,S_P SN,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10011979,Confidence No. 1 Lode,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10011979,FLD MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10011980,Columbia Mine,producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10011980,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10011983,Dakota Calumet Group,producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10011983,CU,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10012464,Juniper Mine,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10012464,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10012470,Ferguson Lode Claim,past producer,f46103,h10120109,q44104NWF1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10012470,FLD BE,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10012480,Mckirahan Mica Prospect,past producer,f46033,h10120109,q44104NWE3,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10012480,MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055455,Holy Terror Mine,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055455,AU AG W,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055462,Maloney Blue Lead Mine,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055462,CU AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055636,Tiger Lode,past producer,f46103,h10120109,q44104NWF1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055636,LI,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055639,Ponca Group,past producer,f46103,h10120109,q44104NWF1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055639,FLD MIC BE,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055645,New England Prospect,occurrence,f46033,h10120109,q44104NWE2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055645,FLD BE MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055648,Phillip And Phyllis Lodes,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055648,FLD BE SN MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055651,Pink Elephant Beryl Prospect,past producer,f46103,h10120109,q44104NWE2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055651,BE MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055655,Nathaniel Pope,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055655,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055658,Tepee Gulch Area,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055658,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055660,Maryland Lode,past producer,f46033,h10120109,q44104NWE2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055660,FLD MIC,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055661,Put Lode,past producer,f46033,h10120109,q44104NWF2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055661,BE,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055669,Maderposson,occurrence,f46103,h10120109,q44104NWF2,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055669,FLD BE,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055675,Luck Boy Mine,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055675,AU AG,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
10055680,Hugo Mine,past producer,f46103,h10120109,q44104NWE1,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055680,FLD MIC BE LI NB TA,other,1868 Fort Laramie Treaty He Sapa (Black Hills),"Unceded Lakota territory. The 1877 Congressional act taking He Sapa was ruled unconstitutional by the US Supreme Court in United States v. Sioux Nation of Indians (1980). The Treaty Nations have declined compensation, maintaining that the land was never legally transferred.","United States v. Sioux Nation of Indians, 448 U.S. 371 (1980)",TK Notice,Indigenous interests exist in all records describing He Sapa. Contact originating Lakota communities before use. See: https://localcontexts.org/label/tk-notice/,This data describes He Sapa for purposes of historical documentation and environmental accountability. Results should benefit Lakota Nations who hold rights to this territory.,public,review_required,yes for any external publication or distribution,yes with attribution and TK Notice label,True,"Daear Consulting, LLC",Phase I stewardship is temporary. Transfer to Lakota Nation stewardship is the intended Phase II outcome.,USGS Mineral Resources Data System (MRDS),https://mrdata.usgs.gov/mrds/,False,False
